"file","call","count","call_package","target_file","target_proposed_package"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.l1.admm.grid",3,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.support.diagnostics",3,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.optional.seed",3,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.support.grid",3,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","<<-",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","colMeans",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","finalize.timing",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","floor",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","is.data.frame",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::rowSums",3,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","message",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","paste0",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","solve",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","system.time",3,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",".fit.ssrhe.hessian.l1.from.operator",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".fit.ssrhe.hessian.l1.path",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".solve.ssrhe.hessian.system",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.design.ncol",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.l1.coef.matrix",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.system.matrix",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.triplet.to.sparse",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.hessian.l1.lambda.grid",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.hessian.l1.solver.args",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.nonnegative.integer",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.support.index",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","apply",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","as.logical",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","character",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","exists",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","expand.grid",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","force",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","genlasso::genlasso",2,"genlasso",NA,NA
"R/ssrhe_hessian_energy.R","is.list",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","is.numeric",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","lapply",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","log",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","logical",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::diag",2,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::nnzero",2,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::sparseMatrix",2,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","order",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","paste",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","pmin",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","seq",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","setdiff",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","stats::coef",2,"stats",NA,NA
"R/ssrhe_hessian_energy.R","stats::dist",2,"stats",NA,NA
"R/ssrhe_hessian_energy.R","stats::sd",2,"stats",NA,NA
"R/ssrhe_hessian_energy.R","sweep",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","which.max",2,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","::",1,"syntax",NA,NA
"R/ssrhe_hessian_energy.R",".Call",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",".fit.ssrhe.hessian.gcv.from.operator",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".prepare.ssrhe.neighborhood",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.default.min.support",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.l1.admm",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.l1.cv",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.l1.default.lambda.grid",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.l1.diagnostics",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.l1.penalty.matrix",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.smoother.trace",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.smoother.trace.exact",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.hessian.smoother.trace.hutchinson",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.local.geometry.diagnostics",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.nearest.outside.support",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.soft.threshold",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.trace.grid.seed",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".ssrhe.with.optional.seed",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.nn.index",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","%%",1,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","assign",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","break",1,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","create.rknn.graph",1,"gflow_internal","R/radius_graphs.R","gflow"
"R/ssrhe_hessian_energy.R","diag",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","exp",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","fit.ssrhe.hessian.l1.regression",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","fit.ssrhe.hessian.regression.cv",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","fit.ssrhe.hessian.regression.gcv",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","get",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","grepl",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","ifelse",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","intersect",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","is.infinite",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","match",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::Cholesky",1,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::t",1,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","on.exit",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","range",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","rm",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","rowMeans",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","sample",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","set.seed",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","sign",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","signif",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","ssrhe.support.grid",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","structure",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","svd",1,"external_or_base",NA,NA
"R/ulogit.R","{",50,"syntax",NA,NA
"R/ulogit.R","if",45,"syntax",NA,NA
"R/ulogit.R","length",34,"external_or_base",NA,NA
"R/ulogit.R","stop",34,"external_or_base",NA,NA
"R/ulogit.R","<-",33,"syntax",NA,NA
"R/ulogit.R","$",30,"syntax",NA,NA
"R/ulogit.R","||",25,"syntax",NA,NA
"R/ulogit.R","!",23,"syntax",NA,NA
"R/ulogit.R","cat",17,"external_or_base",NA,NA
"R/ulogit.R","!=",14,"syntax",NA,NA
"R/ulogit.R","is.numeric",12,"external_or_base",NA,NA
"R/ulogit.R","as.double",11,"external_or_base",NA,NA
"R/ulogit.R","is.na",10,"external_or_base",NA,NA
"R/ulogit.R","all",9,"external_or_base",NA,NA
"R/ulogit.R","*",8,"syntax",NA,NA
"R/ulogit.R","<",6,"syntax",NA,NA
"R/ulogit.R","==",6,"syntax",NA,NA
"R/ulogit.R","return",6,"syntax",NA,NA
"R/ulogit.R","round",6,"external_or_base",NA,NA
"R/ulogit.R","-",5,"syntax",NA,NA
"R/ulogit.R","+",5,"syntax",NA,NA
"R/ulogit.R","<=",5,"syntax",NA,NA
"R/ulogit.R","c",5,"external_or_base",NA,NA
"R/ulogit.R","function",5,"syntax",NA,NA
"R/ulogit.R","is.finite",5,"external_or_base",NA,NA
"R/ulogit.R","sprintf",5,"external_or_base",NA,NA
"R/ulogit.R","/",4,"syntax",NA,NA
"R/ulogit.R","as.integer",4,"external_or_base",NA,NA
"R/ulogit.R","is.null",4,"external_or_base",NA,NA
"R/ulogit.R","[",3,"syntax",NA,NA
"R/ulogit.R","is.logical",3,"external_or_base",NA,NA
"R/ulogit.R","print",3,"external_or_base",NA,NA
"R/ulogit.R",".Call",2,"external_or_base",NA,NA
"R/ulogit.R","(",2,"syntax",NA,NA
"R/ulogit.R","%in%",2,"syntax",NA,NA
"R/ulogit.R","any",2,"external_or_base",NA,NA
"R/ulogit.R","as.logical",2,"external_or_base",NA,NA
"R/ulogit.R","class",2,"external_or_base",NA,NA
"R/ulogit.R","ifelse",2,"external_or_base",NA,NA
"R/ulogit.R","invisible",2,"external_or_base",NA,NA
"R/ulogit.R","log",2,"external_or_base",NA,NA
"R/ulogit.R","match.call",2,"external_or_base",NA,NA
"R/ulogit.R","mean",2,"external_or_base",NA,NA
"R/ulogit.R","rep",2,"external_or_base",NA,NA
"R/ulogit.R","sum",2,"external_or_base",NA,NA
"R/ulogit.R","^",1,"syntax",NA,NA
"R/ulogit.R","exp",1,"external_or_base",NA,NA
"R/ulogit.R","isTRUE",1,"external_or_base",NA,NA
"R/ulogit.R","match.arg",1,"external_or_base",NA,NA
"R/ulogit.R","names",1,"external_or_base",NA,NA
"R/ulogit.R","pmax",1,"external_or_base",NA,NA
"R/ulogit.R","pmin",1,"external_or_base",NA,NA
